prevalence_rate,work_rate,sensitivity,specificity,fix_rate,break_rate,tot,Pinit,Ninit,PWinit,NWinit,TP1,FP1,TN1,FN1,Pinfix,Ninfix,PWinfix,NWinfix,Poutfix,Noutfix,PWoutfix,NWoutfix,TP2,FP2,TN2,FN2,Pout,Nout,PWout,NWout,TPout,FPout,TNout,FNout,Accuracy,Precision,Sensitivity
0.5,0,0.6,0.5,0.9,0,10000,4930,5070,4930,5070,2982,2501,2569,1948,2982,2501,2982,2501,2241,7759,2241,7759,170,2532,2658,123,2241,7759,2241,7759,170,2532,5227,2071,0.5397,0.06291635825314582,0.07585899152164212
0.5,0,0.6,0.5,1.0,0,10000,4930,5070,4930,5070,2964,2469,2601,1966,2964,2469,2964,2469,1966,8034,1966,8034,0,2697,2736,0,1966,8034,1966,8034,0,2697,5337,1966,0.5337,0.0,0.0
0.5,0,0.5,0.6,0.0,0,10000,4930,5070,4930,5070,2489,2074,2996,2441,2489,2074,2489,2074,4930,5070,4930,5070,1252,809,1265,1237,4930,5070,4930,5070,1252,809,4261,3678,0.5513,0.6074721009218825,0.2539553752535497
0.5,0,0.5,0.6,0.1,0,10000,4930,5070,4930,5070,2448,2038,3032,2482,2448,2038,2448,2038,4687,5313,4687,5313,1102,888,1393,1103,4687,5313,4687,5313,1102,888,4425,3585,0.5527,0.5537688442211055,0.23511841263068062
0.5,0,0.5,0.6,0.2,0,10000,4930,5070,4930,5070,2407,1943,3127,2523,2407,1943,2407,1943,4437,5563,4437,5563,931,983,1453,983,4437,5563,4437,5563,931,983,4580,3506,0.5511,0.4864158829676071,0.20982645931935992
0.5,0,0.5,0.6,0.3,0,10000,4930,5070,4930,5070,2512,1989,3081,2418,2512,1989,2512,1989,4166,5834,4166,5834,872,1116,1637,876,4166,5834,4166,5834,872,1116,4718,3294,0.559,0.4386317907444668,0.20931349015842535
0.5,0,0.5,0.6,0.4,0,10000,4930,5070,4930,5070,2483,2052,3018,2447,2483,2052,2483,2052,3949,6051,3949,6051,744,1181,1852,758,3949,6051,3949,6051,744,1181,4870,3205,0.5614,0.3864935064935065,0.18840212712079007
0.5,0,0.5,0.6,0.5,0,10000,4930,5070,4930,5070,2496,2057,3013,2434,2496,2057,2496,2057,3724,6276,3724,6276,684,1296,1967,606,3724,6276,3724,6276,684,1296,4980,3040,0.5664,0.34545454545454546,0.1836734693877551
0.5,0,0.5,0.6,0.6,0,10000,4930,5070,4930,5070,2470,2046,3024,2460,2470,2046,2470,2046,3454,6546,3454,6546,465,1391,2131,529,3454,6546,3454,6546,465,1391,5155,2989,0.562,0.2505387931034483,0.13462651997683844
0.5,0,0.5,0.6,0.7,0,10000,4930,5070,4930,5070,2468,2015,3055,2462,2468,2015,2468,2015,3207,6793,3207,6793,370,1494,2244,375,3207,6793,3207,6793,370,1494,5299,2837,0.5669,0.1984978540772532,0.1153726223885251
0.5,0,0.5,0.6,0.8,0,10000,4930,5070,4930,5070,2470,2062,3008,2460,2470,2062,2470,2062,2968,7032,2968,7032,257,1638,2386,251,2968,7032,2968,7032,257,1638,5394,2711,0.5651,0.13562005277044856,0.08659029649595687
0.5,0,0.5,0.6,0.9,0,10000,4930,5070,4930,5070,2486,2112,2958,2444,2486,2112,2486,2112,2689,7311,2689,7311,128,1725,2628,117,2689,7311,2689,7311,128,1725,5586,2561,0.5714,0.06907717215326498,0.0476013387876534
0.5,0,0.5,0.6,1.0,0,10000,4930,5070,4930,5070,2437,2040,3030,2493,2437,2040,2437,2040,2493,7507,2493,7507,0,1762,2715,0,2493,7507,2493,7507,0,1762,5745,2493,0.5745,0.0,0.0
0.5,0,0.4,0.7,0.0,0,10000,4930,5070,4930,5070,1944,1548,3522,2986,1944,1548,1944,1548,4930,5070,4930,5070,778,492,1056,1166,4930,5070,4930,5070,778,492,4578,4152,0.5356,0.6125984251968504,0.15780933062880326
0.5,0,0.4,0.7,0.1,0,10000,4930,5070,4930,5070,1958,1485,3585,2972,1958,1485,1958,1485,4751,5249,4751,5249,711,493,1171,1068,4751,5249,4751,5249,711,493,4756,4040,0.5467,0.590531561461794,0.1496527046937487
0.5,0,0.4,0.7,0.2,0,10000,4930,5070,4930,5070,1936,1535,3535,2994,1936,1535,1936,1535,4537,5463,4537,5463,620,555,1373,923,4537,5463,4537,5463,620,555,4908,3917,0.5528,0.5276595744680851,0.13665417676878994
0.5,0,0.4,0.7,0.3,0,10000,4930,5070,4930,5070,1962,1512,3558,2968,1962,1512,1962,1512,4342,5658,4342,5658,571,646,1454,803,4342,5658,4342,5658,571,646,5012,3771,0.5583,0.4691865242399343,0.13150621833256565
0.5,0,0.4,0.7,0.4,0,10000,4930,5070,4930,5070,1959,1533,3537,2971,1959,1533,1959,1533,4127,5873,4127,5873,445,661,1675,711,4127,5873,4127,5873,445,661,5212,3682,0.5657,0.4023508137432188,0.10782650835958323
0.5,0,0.4,0.7,0.5,0,10000,4930,5070,4930,5070,1957,1551,3519,2973,1957,1551,1957,1551,3960,6040,3960,6040,399,764,1757,588,3960,6040,3960,6040,399,764,5276,3561,0.5675,0.34307824591573516,0.10075757575757575
0.5,0,0.4,0.7,0.6,0,10000,4930,5070,4930,5070,1934,1552,3518,2996,1934,1552,1934,1552,3746,6254,3746,6254,298,869,1867,452,3746,6254,3746,6254,298,869,5385,3448,0.5683,0.25535561268209084,0.0795515216230646
0.5,0,0.4,0.7,0.7,0,10000,4930,5070,4930,5070,1931,1448,3622,2999,1931,1448,1931,1448,3578,6422,3578,6422,219,833,1967,360,3578,6422,3578,6422,219,833,5589,3359,0.5808,0.20817490494296578,0.061207378423700394
0.5,0,0.4,0.7,0.8,0,10000,4930,5070,4930,5070,1959,1585,3485,2971,1959,1585,1959,1585,3348,6652,3348,6652,147,955,2212,230,3348,6652,3348,6652,147,955,5697,3201,0.5844,0.13339382940108893,0.04390681003584229
0.5,0,0.4,0.7,0.9,0,10000,4930,5070,4930,5070,1969,1490,3580,2961,1969,1490,1969,1490,3153,6847,3153,6847,69,946,2321,123,3153,6847,3153,6847,69,946,5901,3084,0.597,0.06798029556650247,0.021883920076117985
0.5,0,0.4,0.7,1.0,0,10000,4930,5070,4930,5070,1983,1536,3534,2947,1983,1536,1983,1536,2947,7053,2947,7053,0,1074,2445,0,2947,7053,2947,7053,0,1074,5979,2947,0.5979,0.0,0.0
0.5,0,0.3,0.8,0.0,0,10000,4930,5070,4930,5070,1492,1040,4030,3438,1492,1040,1492,1040,4930,5070,4930,5070,456,202,838,1036,4930,5070,4930,5070,456,202,4868,4474,0.5324,0.6930091185410334,0.09249492900608519
0.5,0,0.3,0.8,0.1,0,10000,4930,5070,4930,5070,1570,968,4102,3360,1570,968,1570,968,4782,5218,4782,5218,449,198,918,973,4782,5218,4782,5218,449,198,5020,4333,0.5469,0.6939721792890263,0.09389376829778336
0.5,0,0.3,0.8,0.2,0,10000,4930,5070,4930,5070,1458,1005,4065,3472,1458,1005,1458,1005,4643,5357,4643,5357,341,237,1055,830,4643,5357,4643,5357,341,237,5120,4302,0.5461,0.5899653979238755,0.07344389403402972
0.5,0,0.3,0.8,0.3,0,10000,4930,5070,4930,5070,1505,1022,4048,3425,1505,1022,1505,1022,4478,5522,4478,5522,315,265,1209,738,4478,5522,4478,5522,315,265,5257,4163,0.5572,0.5431034482758621,0.07034390352836088
0.5,0,0.3,0.8,0.4,0,10000,4930,5070,4930,5070,1508,995,4075,3422,1508,995,1508,995,4324,5676,4324,5676,275,334,1267,627,4324,5676,4324,5676,275,334,5342,4049,0.5617,0.451559934318555,0.06359851988899168
0.5,0,0.3,0.8,0.5,0,10000,4930,5070,4930,5070,1472,1012,4058,3458,1472,1012,1472,1012,4233,5767,4233,5767,240,348,1361,535,4233,5767,4233,5767,240,348,5419,3993,0.5659,0.40816326530612246,0.05669737774627923
0.5,0,0.3,0.8,0.6,0,10000,4930,5070,4930,5070,1494,999,4071,3436,1494,999,1494,999,4007,5993,4007,5993,163,393,1529,408,4007,5993,4007,5993,163,393,5600,3844,0.5763,0.2931654676258993,0.04067881207886199
