first_prev_rate,final_prev_rate,prev_rate_div,fn_div,fn_rate_first,fn_rate_final,fn_div_rate,real_fix_rate,work_rate,sensitivity,specificity,fix_rate,break_rate,tot,Pinit,Ninit,PWinit,NWinit,TP1,FP1,TN1,FN1,Pinfix,Ninfix,PWinfix,NWinfix,Poutfix,Noutfix,PWoutfix,NWoutfix,num_magic,not_vulnerable,still_vulnerable,num_magic_special,num_magic_special_1,ignored,TP2,FP2,TN2,FN2,through_fixer,vulnerable,not_vuln,Pout,Nout,PWout,NWout,TPout,FPout,TNout,FNout,ppv_value,npv_value,TPoutadj,FPoutadj,TNoutadj,FNoutadj,real_fix_rate_adj,Accuracy,Precision,Sensitivity
0.1,0.1073,1.073,1.673728813559322,0.5010615711252654,0.7362534948741846,1.4693872715497498,-0.07299999999999995,1,0.5,0.4,0.9,0.0,20000,1937,18063,1937,18063,940,10872,7244,944,970,10842,970,10842,1059,18941,1059,18941,11812,10654,1158,0,0,8188,566,6414,4196,636,11812,92,11720,0,0,0,0,566,6414,11440,1580,0.0847457627118644,0.8780487804878049,591.5254237288135,6388.474576271186,11432.19512195122,1587.8048780487804,-0.0896651508887969,0.6003,0.08108882521489971,0.2637465051258155
0.1,0.1055,1.055,1.5926701570680628,0.482566953006569,0.7208530805687203,1.4937887397335052,-0.05499999999999994,1,0.5,0.4,1,0.0,20000,1937,18063,1937,18063,1024,10879,7142,955,972,10931,972,10931,965,19035,965,19035,11903,11903,0,0,0,8097,589,6632,4116,566,11903,0,11903,0,0,0,0,589,6632,11258,1521,0.0847457627118644,0.8780487804878049,611.9491525423729,6609.050847457627,11220.585365853658,1558.4146341463415,-0.0851818933443571,0.59235,0.08156764990998476,0.2791469194312796
0.1,0.07915,0.7915,1.4318181818181819,0.32085561497326204,0.5969677826910929,1.8605495893872395,0.20850000000000002,1,0.6816740719661953,0.5816740719661955,0.5,0.0,20000,1937,18063,1937,18063,1397,7483,10460,660,1341,7539,1341,7539,1237,18763,1237,18763,8880,4507,4373,0,0,11120,638,3249,4708,285,8880,641,8239,0,0,0,0,638,3249,15168,945,0.1533020586088818,0.9426790158100816,595.8851018127235,3291.1148981872766,15189.386981747844,923.6130182521548,0.24025093996756086,0.7903,0.1641368664780036,0.40303221730890715
0.1,0.07265,0.7265,1.4838709677419355,0.31263269639065816,0.6015141087405368,1.92402815087805,0.27349999999999997,1,0.6816740719661953,0.5816740719661955,0.7,0.0,20000,1937,18063,1937,18063,1295,7646,10470,589,1316,7625,1316,7625,1018,18982,1018,18982,8941,6225,2716,0,0,11059,579,3243,4834,285,8941,397,8544,0,0,0,0,579,3243,15304,874,0.1533020586088818,0.9426790158100816,585.9204680031462,3236.079531996854,15250.6611177755,927.3388822244996,0.24337032488617705,0.79415,0.15149136577708006,0.39848589125946315
0.1,0.07535,0.7535,1.4203125,0.32719836400818,0.6031851360318513,1.8434845719973454,0.24650000000000005,1,0.6816740719661953,0.5816740719661955,0.9,0.0,20000,1937,18063,1937,18063,1316,7505,10539,640,1331,7490,1331,7490,753,19247,753,19247,8821,7904,917,0,0,11179,598,3195,4759,269,8821,147,8674,0,0,0,0,598,3195,15298,909,0.1533020586088818,0.9426790158100816,581.4747083034887,3211.5252916965114,15277.998809233994,929.0011907660072,0.24476205046525212,0.7948,0.15765884524123386,0.39681486396814863
0.1,0.08005,0.8004999999999999,1.4255910987482614,0.3515892420537897,0.6402248594628357,1.8209455321300403,0.19950000000000012,1,0.6816740719661953,0.5816740719661955,1,0.0,20000,1937,18063,1937,18063,1326,7461,10494,719,1306,7481,1306,7481,631,19369,631,19369,8787,8787,0,0,0,11213,576,3073,4832,306,8787,0,8787,0,0,0,0,576,3073,15326,1025,0.1533020586088818,0.9426790158100816,559.3992118638097,3089.60078813619,15413.744587510644,937.2554124893554,0.25167268782341734,0.7951,0.15785146615511098,0.35977514053716425
0.1,0.07705,0.7704999999999999,1.4855403348554033,0.32316773241515,0.6333549643088904,1.959833550136947,0.22950000000000015,1,0.67947723839927,0.57947723839927,0.5,0.0,20000,1937,18063,1937,18063,1376,7555,10412,657,1285,7646,1285,7646,1314,18686,1314,18686,8931,4547,4384,0,0,11069,565,3412,4635,319,8931,662,8269,0,0,0,0,565,3412,15047,976,0.1522064342971734,0.94210019784354,605.3249891998586,3371.6750108001415,15095.271470047042,927.7285299529578,0.23347324042359174,0.7806,0.14206688458637165,0.3666450356911097
0.1,0.07495,0.7494999999999999,1.5031645569620253,0.3221202854230377,0.6337558372248165,1.967450874422611,0.25050000000000006,1,0.67947723839927,0.57947723839927,0.7,0.0,20000,1937,18063,1937,18063,1330,7553,10485,632,1298,7585,1298,7585,1055,18945,1055,18945,8883,6159,2724,0,0,11117,549,3244,4772,318,8883,416,8467,0,0,0,0,549,3244,15257,950,0.1522064342971734,0.94210019784354,577.3190052891787,3215.6809947108213,15268.617906450254,938.3820935497465,0.24214945058053738,0.7903,0.14474031109939361,0.36624416277518346
0.1,0.07585,0.7585,1.5153473344103392,0.3081134892981583,0.6183256427158866,2.0068113347596386,0.24150000000000005,1,0.67947723839927,0.57947723839927,0.9,0.0,20000,1937,18063,1937,18063,1390,7631,10360,619,1297,7724,1297,7724,778,19222,778,19222,9021,8100,921,0,0,10979,579,3266,4857,319,9021,138,8883,0,0,0,0,579,3266,15217,938,0.1522064342971734,0.94210019784354,585.2337398726318,3259.7662601273682,15219.62869616239,935.3713038376106,0.23969747814487896,0.7898,0.1505851755526658,0.38167435728411336
0.1,0.07635,0.7635,1.4735202492211839,0.31119728550654385,0.6195153896529142,1.9907480511743958,0.23650000000000004,1,0.67947723839927,0.57947723839927,1,0.0,20000,1937,18063,1937,18063,1421,7528,10409,642,1319,7630,1319,7630,618,19382,618,19382,8949,8949,0,0,0,11051,581,3235,4829,304,8949,0,8949,0,0,0,0,581,3235,15238,946,0.1522064342971734,0.94210019784354,580.8197532780136,3235.1802467219864,15246.949601899852,937.050398100148,0.2410649243109192,0.79095,0.15225366876310273,0.3804846103470858
