first_prev_rate,final_prev_rate,prev_rate_div,fn_div,fn_rate_first,fn_rate_final,fn_div_rate,real_fix_rate,work_rate,sensitivity,specificity,fix_rate,break_rate,tot,Pinit,Ninit,PWinit,NWinit,TP1,FP1,TN1,FN1,Pinfix,Ninfix,PWinfix,NWinfix,Poutfix,Noutfix,PWoutfix,NWoutfix,num_magic,not_vulnerable,still_vulnerable,num_magic_special,num_magic_special_1,ignored,TP2,FP2,TN2,FN2,through_fixer,vulnerable,not_vuln,Pout,Nout,PWout,NWout,TPout,FPout,TNout,FNout,ppv_value,npv_value,TPoutadj,FPoutadj,TNoutadj,FNoutadj,final_prev_rate_adj,prev_rate_div_adj,real_fix_rate_adj,Accuracy,Precision,Sensitivity,Specificity
0.1,0.0631,0.631,1.3430531732418525,0.30098089829633456,0.6204437400950872,2.0614057025114643,0.369,1,0.7005958893446831,0.6005958893446831,0.5,0.0,20000,1937,18063,1937,18063,1354,7115,10948,583,1354,7115,1354,7115,1262,18738,1262,18738,8469,4169,4300,0,0,11531,479,3069,4721,200,8469,679,7790,1262,18738,1262,18738,479,3069,15669,783,0.16470329257123648,0.9477090484389393,584.367282042747,2963.6327179572527,15591.70926491743,860.2907350825702,0.07223290085626587,0.7223290085626586,0.2776709914373414,0.8074,0.13500563697857948,0.6990191017036654,0.6061008691800919
0.1,0.0496,0.49599999999999994,1.1902268760907504,0.2958182756840475,0.6875,2.324061954624782,0.504,1,0.7005958893446831,0.6005958893446831,0.7,0.0,20000,1937,18063,1937,18063,1364,7181,10882,573,1364,7181,1364,7181,992,19008,992,19008,8545,5982,2563,0,0,11455,310,3259,4867,109,8545,419,8126,992,19008,992,19008,310,3259,15749,682,0.16444549500830322,0.948263992375535,586.9059716846342,2982.094028315366,15580.925658722417,850.0743412775836,0.07184901564811089,0.7184901564811088,0.2815098435188912,0.80295,0.08685906416363127,0.7041817243159525,0.6024469910867519
0.1,0.0358,0.358,1.0518134715025906,0.29891584925141973,0.8505586592178771,2.845478623324746,0.642,1,0.7005958893446831,0.6005958893446831,0.9,0.0,20000,1937,18063,1937,18063,1358,7080,10983,579,1358,7080,1358,7080,716,19284,716,19284,8438,7601,837,0,0,11562,107,3337,4964,30,8438,137,8301,716,19284,716,19284,107,3337,15947,609,0.16579042165968164,0.9482061607432727,570.9822121959436,2873.0177878040568,15698.501197265623,857.4988027343774,0.07142405074651605,0.7142405074651604,0.28575949253483957,0.8027,0.031068524970963997,0.7010841507485803,0.608038531805348
0.1,0.02895,0.2895,1.0,0.29891584925141973,1.0,3.3454231433506045,0.7105,1,0.7005958893446831,0.6005958893446831,1,0.0,20000,1937,18063,1937,18063,1358,7164,10899,579,1358,7164,1358,7164,579,19421,579,19421,8522,8522,0,0,0,11478,0,3395,5127,0,8522,0,8522,579,19421,579,19421,0,3395,16026,579,0.1641656086726955,0.9478278051287687,557.3422414438012,2837.657758556199,15738.680704163206,866.319295836795,0.07118307686402982,0.7118307686402982,0.28816923135970185,0.8013,0.0,0.7010841507485803,0.6033881415047334
0.1,0.05975,0.5974999999999999,1.3512304250559284,0.23076923076923078,0.5054393305439331,2.19023709902371,0.4025000000000001,1,0.7805294299357709,0.6805294299357709,0.5,0.0,20000,1937,18063,1937,18063,1490,5720,12343,447,1490,5720,1490,5720,1195,18805,1195,18805,7210,3653,3557,0,0,12790,591,2084,4378,157,7210,748,6462,1195,18805,1195,18805,591,2084,16721,604,0.21253838822408133,0.9638334935127342,568.5401884994176,2106.4598115005824,16698.41527510812,626.5847248918805,0.059756245669564896,0.5975624566956489,0.4024375433043511,0.8656,0.22093457943925235,0.7692307692307693,0.6833305652438687
0.1,0.04205,0.42049999999999993,1.2531645569620253,0.20392359318533815,0.5885850178359097,2.886301720375081,0.5795000000000001,1,0.7805294299357709,0.6805294299357709,0.7,0.0,20000,1937,18063,1937,18063,1542,5776,12287,395,1542,5776,1542,5776,841,19159,841,19159,7318,5138,2180,0,0,12682,346,2149,4723,100,7318,446,6872,841,19159,841,19159,346,2149,17010,495,0.21667817459556205,0.9677641936114009,540.6120456159273,1954.3879543840726,16940.712209167574,564.2877908324277,0.05524499182241774,0.5524499182241773,0.4475500817758227,0.8678,0.13867735470941883,0.7960764068146619,0.680230305043459
0.1,0.02845,0.2845,1.0984848484848484,0.20443985544656684,0.7644991212653779,3.739481812856154,0.7155,1,0.7805294299357709,0.6805294299357709,0.9,0.0,20000,1937,18063,1937,18063,1541,5771,12292,396,1541,5771,1541,5771,569,19431,569,19431,7312,6535,777,0,0,12688,134,2215,4924,39,7312,173,7139,569,19431,569,19431,134,2215,17216,435,0.21671506012032335,0.9676979412117585,509.0636762226396,1839.9363237773605,17080.836360328747,570.1636396712516,0.053961365794694564,0.5396136579469456,0.4603863420530544,0.8675,0.05704555129842486,0.7955601445534332,0.6805071139899241
0.1,0.02195,0.2195,1.0,0.22663913267940114,1.0,4.412300683371298,0.7805,1,0.7805294299357709,0.6805294299357709,1,0.0,20000,1937,18063,1937,18063,1498,5631,12432,439,1498,5631,1498,5631,439,19561,439,19561,7129,7129,0,0,0,12871,0,2263,4866,0,7129,0,7129,439,19561,439,19561,0,2263,17298,439,0.2160804724368363,0.9647032270075099,488.9901091245606,1774.0098908754394,17110.941137432204,626.0588625677973,0.05575244858461789,0.5575244858461789,0.44247551415382114,0.8649,0.0,0.7733608673205988,0.6882577644909483
0.1,0.0587,0.587,1.3349056603773586,0.21889519876097058,0.48211243611584326,2.2024806338594067,0.41300000000000003,1,0.7895333613193176,0.6895333613193176,0.5,0.0,20000,1937,18063,1937,18063,1513,5619,12444,424,1513,5619,1513,5619,1174,18826,1174,18826,7132,3596,3536,0,0,12868,608,1986,4396,142,7132,750,6382,1174,18826,1174,18826,608,1986,16840,566,0.2181365967572936,0.9658998943538198,565.8463319884196,2028.1536680115805,16812.453561122587,593.5464388774118,0.05796963854329157,0.5796963854329157,0.4203036145670843,0.8724,0.23438704703161142,0.7811048012390295,0.6889221059624647
0.1,0.0442,0.442,1.244186046511628,0.2219927723283428,0.6052036199095022,2.7262311901504788,0.558,1,0.7895333613193176,0.6895333613193176,0.7,0.0,20000,1937,18063,1937,18063,1507,5643,12420,430,1507,5643,1507,5643,884,19116,884,19116,7150,4991,2159,0,0,12850,349,2167,4529,105,7150,454,6696,884,19116,884,19116,349,2167,16949,535,0.21673524404086264,0.9653695444121417,545.3058740068104,1970.6941259931896,16878.521114501887,605.478885498114,0.05753923797524622,0.5753923797524622,0.42460762024753784,0.8649,0.1387122416534181,0.7780072276716572,0.6875934230194319
0.1,0.02685,0.26849999999999996,1.0816326530612246,0.20237480640165204,0.7895716945996276,3.901531562345609,0.7315,1,0.7895333613193176,0.6895333613193176,0.9,0.0,20000,1937,18063,1937,18063,1545,5666,12397,392,1545,5666,1545,5666,537,19463,537,19463,7211,6508,703,0,0,12789,113,2193,4873,32,7211,145,7066,537,19463,537,19463,113,2193,17270,424,0.2202931587042977,0.9682761100694108,507.9960239721105,1798.0039760278896,17132.677491568156,561.3225084318447,0.05346592662019775,0.5346592662019775,0.46534073379802254,0.86915,0.049002601908065914,0.7976251935983479,0.6863201018656923
0.1,0.01965,0.1965,1.0,0.20289106866288073,1.0,4.928753180661578,0.8035,1,0.7895333613193176,0.6895333613193176,1,0.0,20000,1937,18063,1937,18063,1544,5567,12496,393,1544,5567,1544,5567,393,19607,393,19607,7111,7111,0,0,0,12889,0,2182,4929,0,7111,0,7111,393,19607,393,19607,0,2182,17425,393,0.22322349658232227,0.9684417586442365,487.0736695426272,1694.9263304573726,17255.695255523005,562.3047444769934,0.052468920700981025,0.5246892070098103,0.47531079299018975,0.87125,0.0,0.7971089313371192,0.6918009190057023
0.1,0.06345,0.6345000000000001,1.287375415282392,0.31078988125967993,0.6107171000788022,1.9650482107186709,0.36549999999999994,1,0.7,0.6,0.5,0.0,20000,1937,18063,1937,18063,1335,7301,10762,602,1335,7301,1335,7301,1269,18731,1269,18731,8636,4366,4270,0,0,11364,494,3231,4738,173,8636,667,7969,1269,18731,1269,18731,494,3231,15500,775,0.15928209703578458,0.9452161691773289,593.3258114582976,3131.6741885417027,15383.393153361027,891.6068466389727,0.07424663290486351,0.7424663290486351,0.2575336709513649,0.7997,0.13261744966442954,0.6892101187403201,0.5958035763715883
0.1,0.04985,0.49849999999999994,1.2086206896551723,0.2994321115126484,0.7031093279839519,2.348142703973991,0.5015000000000001,1,0.7,0.6,0.7,0.0,20000,1937,18063,1937,18063,1357,7334,10729,580,1357,7334,1357,7334,997,19003,997,19003,8691,6076,2615,0,0,11309,296,3235,5039,121,8691,417,8274,997,19003,997,19003,296,3235,15768,701,0.16087338182199226,0.9469583092383519,568.0439112134546,2962.956088786545,15595.456394846417,873.5436051535827,0.07207937581835186,0.7207937581835185,0.27920624181648146,0.8032,0.08382894364202775,0.7005678884873515,0.5939766373249183
0.1,0.03675,0.36749999999999994,1.0701168614357262,0.3092410944759938,0.8721088435374149,2.8201583137428594,0.6325000000000001,1,0.7,0.6,0.9,0.0,20000,1937,18063,1937,18063,1338,7161,10902,599,1338,7161,1338,7161,735,19265,735,19265,8499,7655,844,0,0,11501,94,3374,4989,42,8499,136,8363,735,19265,735,19265,94,3374,15891,641,0.16219677640244398,0.9461367788790784,562.4984205636757,2905.5015794363244,15641.533228428925,890.4667715710754,0.07264825960673756,0.7264825960673755,0.27351740393262447,0.79925,0.02710495963091119,0.6907589055240062,0.6035542268726125
0.1,0.02655,0.2655,1.0,0.27413526071244193,1.0,3.6478342749529187,0.7344999999999999,1,0.7,0.6,1,0.0,20000,1937,18063,1937,18063,1406,7283,10780,531,1406,7283,1406,7283,531,19469,531,19469,8689,8689,0,0,0,11311,0,3545,5144,0,8689,0,8689,531,19469,531,19469,0,3545,15924,531,0.16668674068594552,0.9514404000222906,590.9044957316769,2954.095504268323,15655.951782366792,799.0482176332085,0.06949763566824427,0.6949763566824426,0.3050236433175574,0.7962,0.0,0.7258647392875581,0.5968000885788629
0.1,0.0605,0.605,1.3529411764705883,0.2632937532266391,0.5702479338842975,2.165824015556636,0.395,1,0.7327137929222145,0.6327137929222146,0.5,0.0,20000,1937,18063,1937,18063,1427,6722,11341,510,1427,6722,1427,6722,1210,18790,1210,18790,8149,4132,4017,0,0,11851,520,2721,4728,180,8149,700,7449,1210,18790,1210,18790,520,2721,16069,690,0.18030082527605676,0.9554797039391831,584.3549747197,2656.6450252803,16012.88435831677,746.1156416832299,0.06652353082014649,0.6652353082014648,0.3347646917985352,0.82945,0.16044430731255785,0.7367062467733608,0.6278580523722527
0.1,0.04695,0.4695,1.2268244575936884,0.26174496644295303,0.6624068157614483,2.530733732011687,0.5305,1,0.7327137929222145,0.6327137929222146,0.7,0.0,20000,1937,18063,1937,18063,1430,6748,11315,507,1430,6748,1430,6748,939,19061,939,19061,8178,5742,2436,0,0,11822,317,2804,4942,115,8178,432,7746,939,19061,939,19061,317,2804,16257,622,0.1800408082712592,0.9556327825290443,561.9073626146,2559.0926373854,16130.125736307738,748.8742636922618,0.06553908131534308,0.6553908131534308,0.34460918684656916,0.8287,0.10157000961230375,0.738255033557047,0.6264186458506339
0.1,0.0331,0.33099999999999996,1.0675675675675675,0.2674238513164688,0.8353474320241692,3.1236833510247406,0.669,1,0.7327137929222145,0.6327137929222146,0.9,0.0,20000,1937,18063,1937,18063,1419,6577,11486,518,1419,6577,1419,6577,662,19338,662,19338,7996,7191,805,0,0,12004,109,2915,4937,35,7996,144,7852,662,19338,662,19338,109,2915,16423,553,0.18270524575267671,0.955357882048134,552.5006631560943,2471.4993368439054,16218.155405649122,757.8445943508774,0.06551726287534859,0.6551726287534859,0.3448273712465141,0.8266,0.036044973544973546,0.7325761486835313,0.6358855118197421
0.1,0.0264,0.26399999999999996,1.0,0.2725864739287558,1.0,3.6685606060606064,0.736,1,0.7327137929222145,0.6327137929222146,1,0.0,20000,1937,18063,1937,18063,1409,6551,11512,528,1409,6551,1409,6551,528,19472,528,19472,7960,7960,0,0,0,12040,0,2876,5084,0,7960,0,7960,528,19472,528,19472,0,2876,16596,528,0.1822411331977844,0.9546332717424624,524.125499076828,2351.874500923172,16347.140145317926,776.8598546820743,0.06504926768794513,0.6504926768794512,0.3495073231205488,0.8298,0.0,0.7274135260712442,0.6373249183413608
0.1,0.0622,0.622,1.3080724876441516,0.31337119256582346,0.6382636655948553,2.0367656017417373,0.378,1,0.7018385620035148,0.6018385620035148,0.5,0.0,20000,1937,18063,1937,18063,1330,7258,10805,607,1330,7258,1330,7258,1244,18756,1244,18756,8588,4349,4239,0,0,11412,450,3209,4742,187,8588,637,7951,1244,18756,1244,18756,450,3209,15547,794,0.1595708431392147,0.9449939212194007,583.8697150463867,3075.1302849536137,15442.145666646227,898.8543333537726,0.07413620242000797,0.7413620242000797,0.2586379757999203,0.79985,0.12298442197321673,0.6866288074341765,0.5981841333111886
0.1,0.05,0.5,1.2098138747884941,0.3051109963861642,0.715,2.3434094754653128,0.5,1,0.7018385620035148,0.6018385620035148,0.7,0.0,20000,1937,18063,1937,18063,1346,7335,10728,591,1346,7335,1346,7335,1000,19000,1000,19000,8681,6076,2605,0,0,11319,285,3300,4972,124,8681,409,8272,1000,19000,1000,19000,285,3300,15700,715,0.15975937999151593,0.9460019002768472,572.7373772695846,3012.2626227304154,15528.621193044446,886.3788069555538,0.07295580921125693,0.7295580921125692,0.27044190788743083,0.79925,0.0794979079497908,0.6948890036138359,0.5939212755356253
0.1,0.0371,0.371,1.0681818181818181,0.3180175529168818,0.8867924528301887,2.7885015927468757,0.629,1,0.7018385620035148,0.6018385620035148,0.9,0.0,20000,1937,18063,1937,18063,1321,7275,10788,616,1321,7275,1321,7275,742,19258,742,19258,8596,7766,830,0,0,11404,84,3356,5114,42,8596,126,8470,742,19258,742,19258,84,3356,15902,658,0.15835031662931953,0.9441408509810024,544.7250892048592,2895.274910795141,15634.9724922454,925.0275077545999,0.07348762984797294,0.7348762984797294,0.26512370152027065,0.7993,0.02441860465116279,0.6819824470831182,0.5972429828932071
0.1,0.02835,0.2835,1.0,0.2927207021166753,1.0,3.4162257495590826,0.7165,1,0.7018385620035148,0.6018385620035148,1,0.0,20000,1937,18063,1937,18063,1370,7123,10940,567,1370,7123,1370,7123,567,19433,567,19433,8493,8493,0,0,0,11507,0,3353,5140,0,8493,0,8493,567,19433,567,19433,0,3353,16080,567,0.16617008648357715,0.949035702806279,557.1682999794342,2795.831700020566,15798.597344616126,848.402655383873,0.07027854776816536,0.7027854776816536,0.29721452231834644,0.804,0.0,0.7072792978833248,0.6056579748657477
0.1,0.0616,0.616,1.3248299319727892,0.30356220960247804,0.6323051948051948,2.0829509563565685,0.384,1,0.7,0.6,0.5,0.0,20000,1937,18063,1937,18063,1349,7069,10994,588,1349,7069,1349,7069,1232,18768,1232,18768,8418,4253,4165,0,0,11582,453,3210,4564,191,8418,644,7774,1232,18768,1232,18768,453,3210,15558,779,0.16508702144182572,0.9474932119400802,604.7137595414076,3058.286240458592,15479.19660346509,857.80339653491,0.07312585780381588,0.7312585780381587,0.26874142196184125,0.80055,0.12366912366912367,0.696437790397522,0.6086475114875712
0.1,0.0486,0.48599999999999993,1.2228163992869876,0.28962312854930305,0.7057613168724279,2.4368265076326074,0.514,1,0.7,0.6,0.7,0.0,20000,1937,18063,1937,18063,1376,7161,10902,561,1376,7161,1376,7161,972,19028,972,19028,8537,5979,2558,0,0,11463,286,3215,4911,125,8537,411,8126,972,19028,972,19028,286,3215,15813,686,0.16603840832241043,0.9493808439749475,581.3004675367589,2919.699532463241,15663.834544742658,835.1654552573415,0.07082329613970502,0.7082329613970502,0.29176703860294984,0.80495,0.08169094544415881,0.710376871450697,0.6035542268726125
0.1,0.03605,0.3605,1.0966010733452594,0.28859060402684567,0.8502080443828016,2.946069735186917,0.6395,1,0.7,0.6,0.9,0.0,20000,1937,18063,1937,18063,1378,7291,10772,559,1378,7291,1378,7291,721,19279,721,19279,8669,7826,843,0,0,11331,108,3391,5116,54,8669,162,8507,721,19279,721,19279,108,3391,15888,613,0.16376093929571295,0.9489744455395727,572.9995265956996,2926.0004734043005,15659.027325848489,841.9726741515115,0.07074861003736055,0.7074861003736055,0.2925138996263945,0.7998,0.03086596170334381,0.7114093959731543,0.5963571942645186
0.1,0.0281,0.28099999999999997,1.0,0.29013939081053175,1.0,3.4466192170818504,0.7190000000000001,1,0.7,0.6,1,0.0,20000,1937,18063,1937,18063,1375,7319,10744,562,1375,7319,1375,7319,562,19438,562,19438,8694,8694,0,0,0,11306,0,3457,5237,0,8694,0,8694,562,19438,562,19438,0,3457,15981,562,0.16293923996701096,0.9485878657893395,563.2809525659569,2893.719047434043,15692.489063753044,850.5109362469565,0.07068959444064567,0.7068959444064566,0.29310405559354336,0.79905,0.0,0.7098606091894683,0.5948070641643138
0.1,0.05815,0.5815,1.4052631578947368,0.19617965926690759,0.4591573516766982,2.340494184730959,0.4185,1,0.8059073072728137,0.7059073072728137,0.5,0.0,20000,1937,18063,1937,18063,1557,5375,12688,380,1557,5375,1557,5375,1163,18837,1163,18837,6932,3454,3478,0,0,13068,629,1798,4351,154,6932,783,6149,1163,18837,1163,18837,629,1798,17039,534,0.23085370464575408,0.9699021078548451,560.2819411752452,1866.718058824755,17044.08974133319,528.9102586668071,0.054459609992102614,0.5445960999210261,0.4554039000789739,0.8834,0.2591676967449526,0.8038203407330924,0.702430382549964
0.1,0.0416,0.416,1.2647887323943663,0.18327310273619,0.5396634615384616,2.944586267605634,0.5840000000000001,1,0.8059073072728137,0.7059073072728137,0.7,0.0,20000,1937,18063,1937,18063,1582,5332,12731,355,1582,5332,1582,5332,832,19168,832,19168,6914,4885,2029,0,0,13086,383,1864,4573,94,6914,477,6437,832,19168,832,19168,383,1864,17304,449,0.2351356623391358,0.9719189315395544,528.3498332760381,1718.6501667239618,17254.47679162171,498.52320837829,0.0513436520827164,0.513436520827164,0.48656347917283604,0.88435,0.17044948820649755,0.81672689726381,0.7048109394895643
0.1,0.0262,0.262,1.086021505376344,0.19204956117707794,0.7709923664122137,4.014548961667898,0.738,1,0.8059073072728137,0.7059073072728137,0.9,0.0,20000,1937,18063,1937,18063,1565,5353,12710,372,1565,5353,1565,5353,524,19476,524,19476,6918,6276,642,0,0,13082,120,1950,4816,32,6918,152,6766,524,19476,524,19476,120,1950,17526,404,0.23249600509736848,0.9705665966802485,481.26673055155277,1588.7332694484473,17402.259078476854,527.740921523145,0.050450382603734883,0.5045038260373488,0.4954961739626512,0.8823,0.057971014492753624,0.8079504388229221,0.7036483419144107
0.1,0.01835,0.1835,1.0,0.18946824987093444,1.0,5.277929155313351,0.8165,1,0.8059073072728137,0.7059073072728137,1,0.0,20000,1937,18063,1937,18063,1570,5385,12678,367,1570,5385,1570,5385,367,19633,367,19633,6955,6955,0,0,0,13045,0,2098,4857,0,6955,0,6955,367,19633,367,19633,0,2098,17535,367,0.23200202330556446,0.970879527853702,486.7402448950742,1611.259755104926,17380.685307636973,521.3146923630264,0.05040274686290503,0.5040274686290502,0.49597253137094977,0.87675,0.0,0.8105317501290655,0.7018767646570337
0.1,0.05735,0.5734999999999999,1.3914285714285715,0.18069179143004646,0.4245858761987794,2.3497795491343876,0.4265000000000001,1,0.8300555179258113,0.7300555179258114,0.5,0.0,20000,1937,18063,1937,18063,1587,4928,13135,350,1587,4928,1587,4928,1147,18853,1147,18853,6515,3250,3265,0,0,13485,660,1522,4196,137,6515,797,5718,1147,18853,1147,18853,660,1522,17331,487,0.2501922722690013,0.9731324736005373,545.9195380909608,1636.080461909039,17339.274414614374,478.72558538562566,0.05123225617382933,0.5123225617382933,0.48767743826170673,0.89955,0.30247479376718606,0.8193082085699536,0.7271771023639484
0.1,0.0389,0.38899999999999996,1.271523178807947,0.15591120289106866,0.493573264781491,3.165733158548835,0.611,1,0.8300555179258113,0.7300555179258114,0.7,0.0,20000,1937,18063,1937,18063,1635,4829,13234,302,1635,4829,1635,4829,778,19222,778,19222,6464,4578,1886,0,0,13536,394,1613,4375,82,6464,476,5988,778,19222,778,19222,394,1613,17609,384,0.25970624329552533,0.9769014707565884,521.2304302941193,1485.7695697058807,17577.388163323296,415.61183667670497,0.046842113348541214,0.46842113348541214,0.5315788665145879,0.90015,0.1963129048330842,0.8440887971089314,0.7326579195039584
0.1,0.02515,0.25149999999999995,1.0712166172106825,0.17398038203407332,0.7176938369781312,4.125142321147299,0.7485,1,0.8300555179258113,0.7300555179258114,0.9,0.0,20000,1937,18063,1937,18063,1600,4840,13223,337,1600,4840,1600,4840,503,19497,503,19497,6440,5828,612,0,0,13560,142,1741,4533,24,6440,166,6274,503,19497,503,19497,142,1741,17756,361,0.2551349564764172,0.9742724704452114,480.4191230450936,1402.5808769549064,17650.894347055895,466.1056529441056,0.047326238799459956,0.4732623879945995,0.5267376120054005,0.8949,0.07541157727031333,0.8260196179659267,0.732048939821735
0.1,0.0167,0.16699999999999998,1.0,0.1724315952503872,1.0,5.79940119760479,0.833,1,0.8300555179258113,0.7300555179258114,1,0.0,20000,1937,18063,1937,18063,1603,4789,13274,334,1603,4789,1603,4789,334,19666,334,19666,6392,6392,0,0,0,13608,0,1756,4636,0,6392,0,6392,334,19666,334,19666,0,1756,17910,334,0.2575112974620271,0.9745911580271392,452.1898383433196,1303.8101616566805,17780.44108704713,463.55891295287154,0.04578743756480955,0.45787437564809547,0.5421256243519046,0.8955,0.0,0.8275684047496128,0.7348723910756796
0.1,0.0645,0.645,1.370051635111876,0.2999483737738771,0.6170542635658914,2.057201563730003,0.355,1,0.7,0.6,0.5,0.0,20000,1937,18063,1937,18063,1356,7217,10846,581,1356,7217,1356,7217,1290,18710,1290,18710,8573,4291,4282,0,0,11427,494,3171,4693,215,8573,709,7864,1290,18710,1290,18710,494,3171,15539,796,0.16295558164475868,0.9474146946017792,597.2322067280405,3067.7677932719594,15476.019036320064,858.9809636799371,0.07281065852039888,0.7281065852039887,0.27189341479601126,0.80165,0.13478854024556616,0.7000516262261228,0.6004539666722029
0.1,0.0499,0.499,1.2156196943972835,0.3040784718637068,0.717434869739479,2.359374096240018,0.501,1,0.7,0.6,0.7,0.0,20000,1937,18063,1937,18063,1348,7138,10925,589,1348,7138,1348,7138,998,19002,998,19002,8486,5908,2578,0,0,11514,282,3291,4786,127,8486,409,8077,998,19002,998,19002,282,3291,15711,716,0.1636509933435932,0.9470940278505295,584.7249992166585,2988.2750007833415,15557.91359550065,869.0864044993513,0.0726905701858005,0.726905701858005,0.27309429814199504,0.79965,0.07892527287993283,0.6959215281362933,0.6048275480263522
0.1,0.0362,0.362,1.0628183361629882,0.3040784718637068,0.8646408839779005,2.8434794435741817,0.638,1,0.7,0.6,0.9,0.0,20000,1937,18063,1937,18063,1348,7285,10778,589,1348,7285,1348,7285,724,19276,724,19276,8633,7807,826,0,0,11367,98,3419,5079,37,8633,135,8498,724,19276,724,19276,98,3419,15857,626,0.16088003191630879,0.9464111175115912,565.815072249658,2951.184927750342,15599.694449943558,883.3055500564416,0.07245603111530498,0.7245603111530498,0.27543968884695025,0.79775,0.02786465737844754,0.6959215281362933,0.5966893650002768
0.1,0.02905,0.2905,1.0,0.2999483737738771,1.0,3.333907056798623,0.7095,1,0.7,0.6,1,0.0,20000,1937,18063,1937,18063,1356,7250,10813,581,1356,7250,1356,7250,581,19419,581,19419,8606,8606,0,0,0,11394,0,3401,5205,0,8606,0,8606,581,19419,581,19419,0,3401,16018,581,0.1623342607956627,0.947262673959859,552.0988209660488,2848.901179033951,15723.613125059699,875.3868749403009,0.07137428479531749,0.7137428479531749,0.2862571520468251,0.8009,0.0,0.7000516262261228,0.5986270276255329
0.1,0.06115,0.6115,1.3422680412371133,0.2503871966959215,0.5322976287816844,2.12589795247448,0.38849999999999996,1,0.7562545799653343,0.6562545799653343,0.5,0.0,20000,1937,18063,1937,18063,1452,6258,11805,485,1452,6258,1452,6258,1223,18777,1223,18777,7710,3844,3866,0,0,12290,572,2410,4562,166,7710,738,6972,1223,18777,1223,18777,572,2410,16367,651,0.1938136102171402,0.9591691247533524,577.952185667512,2404.047814332488,16323.140165052551,694.8598349474495,0.06364060103074808,0.6364060103074807,0.3635939896925193,0.84695,0.19181757209926223,0.7496128033040784,0.6535459226042186
0.1,0.0455,0.45499999999999996,1.2675438596491229,0.23541559112028912,0.6351648351648351,2.6980576441102753,0.545,1,0.7562545799653343,0.6562545799653343,0.7,0.0,20000,1937,18063,1937,18063,1481,6157,11906,456,1481,6157,1481,6157,910,19090,910,19090,7638,5296,2342,0,0,12362,332,2470,4714,122,7638,454,7184,910,19090,910,19090,332,2470,16620,578,0.1995081241866618,0.9618306022985085,559.0217639710264,2242.9782360289732,16541.562698329748,656.4373016702513,0.0607729532820639,0.6077295328206389,0.3922704671793611,0.8476,0.11848679514632406,0.7645844088797109,0.6591374633228146
0.1,0.03005,0.3005,1.0880503144654088,0.2462570986060919,0.8635607321131448,3.5067445243252857,0.6995,1,0.7562545799653343,0.6562545799653343,0.9,0.0,20000,1937,18063,1937,18063,1460,6201,11862,477,1460,6201,1460,6201,601,19399,601,19399,7661,6917,744,0,0,12339,82,2589,4948,42,7661,124,7537,601,19399,601,19399,82,2589,16810,519,0.19611209193258775,0.9600009325632667,523.8153975519418,2147.1846024480583,16635.85616038885,693.1438396111516,0.060847961858154664,0.6084796185815466,0.39152038141845336,0.8446,0.03070011231748409,0.7537429013939081,0.6567015445939213
0.1,0.02295,0.2295,1.0,0.23696437790397523,1.0,4.220043572984749,0.7705,1,0.7562545799653343,0.6562545799653343,1,0.0,20000,1937,18063,1937,18063,1478,6256,11807,459,1478,6256,1478,6256,459,19541,459,19541,7734,7734,0,0,0,12266,0,2726,5008,0,7734,0,7734,459,19541,459,19541,0,2726,16815,459,0.19665228916739338,0.9612795344463531,536.0741402703144,2189.9258597296857,16605.142678026303,668.8573219736973,0.06024657311220057,0.6024657311220057,0.39753426887799426,0.84075,0.0,0.7630356220960248,0.6536566461828046
0.1,0.06255,0.6255,1.332197614991482,0.30304594734124934,0.6250999200639489,2.0627232455943254,0.37450000000000006,1,0.7,0.6,0.5,0.0,20000,1937,18063,1937,18063,1350,7198,10865,587,1350,7198,1350,7198,1251,18749,1251,18749,8548,4308,4240,0,0,11452,469,3084,4800,195,8548,664,7884,1251,18749,1251,18749,469,3084,15665,782,0.16271041947213954,0.9469884151155613,578.1101203845118,2974.889879615488,15575.118463405637,871.8815365943631,0.07249958284894374,0.7249958284894373,0.27500417151056267,0.8067,0.13200112580917533,0.6969540526587507,0.6015058406687704
0.1,0.0471,0.47100000000000003,1.2046678635547576,0.2875580795043882,0.7123142250530785,2.4771142799422137,0.5289999999999999,1,0.7,0.6,0.7,0.0,20000,1937,18063,1937,18063,1380,7104,10959,557,1380,7104,1380,7104,942,19058,942,19058,8484,6016,2468,0,0,11516,271,3192,4907,114,8484,385,8099,942,19058,942,19058,271,3192,15866,671,0.1675524443034492,0.9499720346153195,580.2341146228446,2882.7658853771554,15709.68753643354,827.3124635664608,0.07037732890946527,0.7037732890946526,0.29622671090534736,0.80685,0.07825584753104245,0.7124419204956117,0.6067098488623153
0.1,0.03565,0.3565,1.0737564322469983,0.30098089829633456,0.8779803646563815,2.91706340710019,0.6435,1,0.7,0.6,0.9,0.0,20000,1937,18063,1937,18063,1354,7246,10817,583,1354,7246,1354,7246,713,19287,713,19287,8600,7766,834,0,0,11400,87,3385,5085,43,8600,130,8470,713,19287,713,19287,87,3385,15902,626,0.16220863392662083,0.9471092696566996,563.1883769932275,2908.811623006772,15653.82200888593,874.1779911140687,0.07186831840536481,0.7186831840536481,0.28131681594635194,0.79945,0.025057603686635944,0.6990191017036654,0.598848474782705
